idtabla,fechaventa,agente,supervisor,SUCURSAL,REGION,paquete_vendido,id_paquete,precio,TipoServicio,fecha
274512,2026-03-10 12:15:04,5886,3942,Jacona,OCCIDENTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274513,2026-03-10 12:15:04,3940,5821,Jacona,OCCIDENTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274514,2026-03-10 12:16:00,5785,5468,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274515,2026-03-10 12:20:30,6290,5380,Cd. Tepic,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274516,2026-03-10 12:20:30,5380,5380,Cd. Tepic,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274517,2026-03-10 12:22:26,6307,5529,Ixtlahuacan de los M,OCCIDENTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274518,2026-03-10 12:22:26,5826,5572,Ixtlahuacan de los M,OCCIDENTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274519,2026-03-10 12:23:02,6212,4125,Zapotlanejo,OCCIDENTE,PLAN ALTAN 100 100,126,100.0,MEGAMOVIL,2026-03-10
274520,2026-03-10 12:23:02,5979,5821,Zapotlanejo,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274521,2026-03-10 12:23:17,6177,5468,Tlaquepaque,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274522,2026-03-10 12:26:33,5130,5468,Xalisco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274523,2026-03-10 12:26:33,5966,5821,Xalisco,OCCIDENTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274524,2026-03-10 12:33:07,5978,3942,Cd. Colima,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274525,2026-03-10 12:33:07,5532,5821,Cd. Colima,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274526,2026-03-10 12:33:10,6211,5468,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274527,2026-03-10 12:33:10,3940,5821,Tlajomulco,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274528,2026-03-10 12:34:19,5767,3942,Xalisco,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274529,2026-03-10 12:34:19,5532,5821,Xalisco,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274530,2026-03-10 12:34:36,3427,3942,Tehuantepec,SURESTE,PLAN ALTAN 100 100,126,100.0,MEGAMOVIL,2026-03-10
274531,2026-03-10 12:34:36,5979,5821,Tehuantepec,SURESTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274532,2026-03-10 12:38:42,6192,5380,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274533,2026-03-10 12:43:50,6108,5380,Cd. Patzcuaro,TCO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274534,2026-03-10 12:44:54,5769,5380,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274535,2026-03-10 12:44:54,5380,5380,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274536,2026-03-10 12:47:34,6124,5590,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274537,2026-03-10 12:47:34,6124,5590,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274538,2026-03-10 12:47:34,5590,5590,Ciudad Juarez,NORTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274539,2026-03-10 12:47:45,5943,5590,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274540,2026-03-10 12:47:45,5979,5821,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274541,2026-03-10 12:48:10,6326,5572,Ixtlahuacan de los M,OCCIDENTE,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2026-03-10
274542,2026-03-10 12:48:10,5966,5821,Ixtlahuacan de los M,OCCIDENTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274543,2026-03-10 12:48:11,6191,4125,Cd. Tepic,OCCIDENTE,PLAN ALTAN 100 100,126,100.0,MEGAMOVIL,2026-03-10
274544,2026-03-10 12:48:11,4125,4125,Cd. Tepic,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274545,2026-03-10 12:49:34,5704,5590,Cd. Culiacán,PACIFICO,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274546,2026-03-10 12:49:34,5572,5529,Cd. Culiacán,PACIFICO,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274547,2026-03-10 12:51:02,6013,4125,Cd. Culiacán,PACIFICO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274548,2026-03-10 12:51:02,3942,3942,Cd. Culiacán,PACIFICO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274549,2026-03-10 12:52:11,6223,5380,Jacona,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274550,2026-03-10 12:54:13,5960,5380,Cd. La Piedad,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274551,2026-03-10 12:54:13,5380,5380,Cd. La Piedad,OCCIDENTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274552,2026-03-10 12:58:24,5978,3942,Nanacamilpa,SURESTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274553,2026-03-10 12:58:24,3940,5821,Nanacamilpa,SURESTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274554,2026-03-10 13:00:15,6191,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274555,2026-03-10 13:00:15,5979,5821,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274556,2026-03-10 13:05:22,6222,5468,Cd. Obregón,PACIFICO,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274557,2026-03-10 13:05:22,5966,5821,Cd. Obregón,PACIFICO,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274558,2026-03-10 13:08:44,6279,5468,Cd. Obregón,PACIFICO,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274559,2026-03-10 13:08:44,3940,5821,Cd. Obregón,PACIFICO,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274560,2026-03-10 13:10:02,6162,5590,Puerto Vallarta,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274561,2026-03-10 13:10:02,5979,5821,Puerto Vallarta,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274562,2026-03-10 13:11:15,6126,4125,Cd. Obregón,PACIFICO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274563,2026-03-10 13:11:15,6018,5821,Cd. Obregón,PACIFICO,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274564,2026-03-10 13:15:28,5893,5468,Zapotlanejo,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274565,2026-03-10 13:19:29,5246,5821,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274566,2026-03-10 13:19:29,5979,5821,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274567,2026-03-10 13:20:07,6018,5821,Ixtlahuacan de los M,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274568,2026-03-10 13:20:07,5380,5380,Ixtlahuacan de los M,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274569,2026-03-10 13:20:27,6309,5572,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274570,2026-03-10 13:20:27,6309,5572,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274571,2026-03-10 13:20:27,5826,5572,Ciudad Juarez,NORTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274572,2026-03-10 13:24:29,5704,5590,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274573,2026-03-10 13:24:29,5532,5821,Tlajomulco,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274574,2026-03-10 13:28:42,5872,4125,Cd. Culiacán,PACIFICO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274575,2026-03-10 13:29:55,6126,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274576,2026-03-10 13:29:55,5246,5821,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274577,2026-03-10 13:32:08,6044,4125,Cd. Sn. Cristóbal,SURESTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274578,2026-03-10 13:32:14,5943,5590,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274579,2026-03-10 13:32:53,6208,4125,Tlaquepaque,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274580,2026-03-10 13:32:53,5532,5821,Tlaquepaque,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274581,2026-03-10 13:38:45,6297,5529,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274582,2026-03-10 13:38:45,5572,5529,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274583,2026-03-10 13:41:09,6248,5468,Ixtlahuacan de los M,OCCIDENTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274584,2026-03-10 13:48:10,5893,5468,Ciudad Juarez,NORTE,CAJA ADICIONAL HD Y XVIEW 0,91,0.0,XVIEW,2026-03-10
274585,2026-03-10 13:48:10,5532,5821,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274586,2026-03-10 13:48:57,5130,5468,Tarimbaro,TCO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274587,2026-03-10 13:49:38,6013,4125,Cd. Zamora,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274588,2026-03-10 13:49:38,5979,5821,Cd. Zamora,OCCIDENTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274589,2026-03-10 13:50:05,6308,5529,Cd. Obregón,PACIFICO,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274590,2026-03-10 13:50:05,5380,5380,Cd. Obregón,PACIFICO,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274591,2026-03-10 13:51:36,4994,5821,Cd. Obregón,PACIFICO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274592,2026-03-10 13:52:54,6212,4125,Tlajomulco,OCCIDENTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274593,2026-03-10 13:52:54,6018,5821,Tlajomulco,OCCIDENTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274594,2026-03-10 13:53:20,6017,5590,Petatlan,OCCIDENTE,PLAN ALTAN 100 100,126,100.0,MEGAMOVIL,2026-03-10
274595,2026-03-10 13:53:20,5590,5590,Petatlan,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274596,2026-03-10 13:53:30,5863,5590,Cd. Culiacán,PACIFICO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274597,2026-03-10 13:53:30,5246,5821,Cd. Culiacán,PACIFICO,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274598,2026-03-10 13:53:35,5399,3942,Petatlan,OCCIDENTE,PLAN ALTAN 100 100,126,100.0,MEGAMOVIL,2026-03-10
274599,2026-03-10 13:53:35,4125,4125,Petatlan,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274600,2026-03-10 13:54:37,6248,5468,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274601,2026-03-10 13:54:37,6248,5468,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274602,2026-03-10 13:54:37,5532,5821,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274603,2026-03-10 13:54:54,6189,5590,Petatlan,OCCIDENTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274604,2026-03-10 13:54:54,5380,5380,Petatlan,OCCIDENTE,PLAN ALTAN 200 200,127,200.0,MEGAMOVIL,2026-03-10
274605,2026-03-10 13:58:06,5960,5380,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274606,2026-03-10 13:58:06,5380,5380,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274609,2026-03-10 14:00:48,6240,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274610,2026-03-10 14:02:20,5395,5590,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274611,2026-03-10 14:02:51,5767,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274612,2026-03-10 14:02:51,3942,3942,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274613,2026-03-10 14:04:15,6322,5572,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274614,2026-03-10 14:04:15,5826,5572,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274616,2026-03-10 14:05:23,5966,5821,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274617,2026-03-10 14:05:23,5246,5821,Ciudad Juarez,NORTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274618,2026-03-10 14:05:24,6236,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274619,2026-03-10 14:05:24,6018,5821,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274620,2026-03-10 14:08:05,6050,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274621,2026-03-10 14:08:05,4125,4125,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274622,2026-03-10 14:18:05,5860,5821,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274623,2026-03-10 14:18:11,6313,5572,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274624,2026-03-10 14:18:11,5826,5572,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274625,2026-03-10 14:19:32,5978,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274626,2026-03-10 14:19:32,3942,3942,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274627,2026-03-10 14:21:23,6191,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274628,2026-03-10 14:21:23,5979,5821,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274629,2026-03-10 14:22:09,5872,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274630,2026-03-10 14:22:09,4125,4125,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274631,2026-03-10 14:22:33,6131,3942,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274632,2026-03-10 14:22:33,4125,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274633,2026-03-10 14:25:12,6322,5572,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274634,2026-03-10 14:29:13,5765,3942,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274635,2026-03-10 14:29:13,3942,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274636,2026-03-10 14:32:21,5882,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274637,2026-03-10 14:32:21,5532,5821,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274638,2026-03-10 14:34:23,5399,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274639,2026-03-10 14:34:23,3942,3942,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274640,2026-03-10 14:34:39,6046,4125,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274641,2026-03-10 14:34:39,4125,4125,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274642,2026-03-10 14:36:02,6215,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274643,2026-03-10 14:37:40,6329,5572,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274644,2026-03-10 14:37:40,5826,5572,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274645,2026-03-10 14:42:37,6126,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274646,2026-03-10 14:42:37,5532,5821,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274647,2026-03-10 14:45:31,5872,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274648,2026-03-10 14:45:31,3942,3942,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274649,2026-03-10 14:45:35,6046,4125,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274650,2026-03-10 14:45:35,5826,5572,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274651,2026-03-10 14:47:08,6231,4125,Cd. Obregón,PACIFICO,MAX BASICO 80,131,80.0,HBO,2026-03-10
274652,2026-03-10 14:48:17,6013,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274653,2026-03-10 14:48:22,5882,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274654,2026-03-10 14:52:14,5886,3942,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274655,2026-03-10 14:52:14,3942,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274656,2026-03-10 14:54:37,6322,5572,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274657,2026-03-10 14:54:37,6322,5572,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274658,2026-03-10 14:54:37,5826,5572,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274659,2026-03-10 14:57:34,6208,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274660,2026-03-10 15:00:52,6314,5572,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274661,2026-03-10 15:00:52,5826,5572,Ciudad Juarez,NORTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274662,2026-03-10 15:03:07,6313,5572,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274663,2026-03-10 15:03:34,6191,4125,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274664,2026-03-10 15:03:34,4125,4125,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274665,2026-03-10 15:05:42,6215,3942,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274666,2026-03-10 15:06:29,6282,5380,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274667,2026-03-10 15:06:29,6282,5380,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274668,2026-03-10 15:07:17,6294,5529,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274669,2026-03-10 15:07:17,5572,5529,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274670,2026-03-10 15:09:22,5960,5380,Cd. Culiacán,PACIFICO,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274671,2026-03-10 15:09:22,5960,5380,Cd. Culiacán,PACIFICO,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274672,2026-03-10 15:09:22,5960,5380,Cd. Culiacán,PACIFICO,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274673,2026-03-10 15:11:50,6222,5468,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274674,2026-03-10 15:11:50,6018,5821,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274675,2026-03-10 15:14:15,5943,5590,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274676,2026-03-10 15:14:15,5590,5590,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274677,2026-03-10 15:14:36,6271,5468,Ciudad Juarez,NORTE,PLAN AT&T 100 100,129,100.0,MEGAMOVIL,2026-03-10
274678,2026-03-10 15:14:52,6124,5590,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274679,2026-03-10 15:14:52,5380,5380,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274680,2026-03-10 15:15:51,4994,5821,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274681,2026-03-10 15:15:51,5572,5529,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274682,2026-03-10 15:19:13,6108,5380,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274683,2026-03-10 15:19:13,6018,5821,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274684,2026-03-10 15:20:41,6177,5468,Ciudad Juarez,NORTE,DISNEY+ PREMIUM 319,110,319.0,DISNEY,2026-03-10
274685,2026-03-10 15:20:41,5468,5468,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274686,2026-03-10 15:20:59,6149,5468,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274687,2026-03-10 15:20:59,5380,5380,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274688,2026-03-10 15:23:29,6279,5468,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274689,2026-03-10 15:23:42,6306,5529,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274690,2026-03-10 15:27:51,5395,5590,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274691,2026-03-10 15:27:51,6018,5821,Ciudad Juarez,NORTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274692,2026-03-10 15:29:10,6304,5529,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274693,2026-03-10 15:29:10,6304,5529,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274694,2026-03-10 15:29:10,5590,5590,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274695,2026-03-10 15:34:01,6149,5468,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274696,2026-03-10 15:34:01,6018,5821,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274697,2026-03-10 15:34:48,6248,5468,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274698,2026-03-10 15:34:48,5468,5468,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274699,2026-03-10 15:35:22,6282,5380,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274700,2026-03-10 15:35:22,5590,5590,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274701,2026-03-10 15:37:32,6225,5468,Cd. Guasave,PACIFICO,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274702,2026-03-10 15:40:37,3940,5821,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274703,2026-03-10 15:40:37,6018,5821,Ciudad Juarez,NORTE,HBO MAX 239 239,124,239.0,HBO,2026-03-10
274704,2026-03-10 15:41:26,6229,5380,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274705,2026-03-10 15:41:26,3940,5821,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274706,2026-03-10 15:44:22,6162,5590,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274707,2026-03-10 15:44:22,5590,5590,Ciudad Juarez,NORTE,PLAN AT&T 200 200,130,200.0,MEGAMOVIL,2026-03-10
274708,2026-03-10 15:45:19,6108,5380,Ciudad Juarez,NORTE,NETFLIX ANUNCIOS 80 80,113,80.0,NETFLIX,2026-03-10
274709,2026-03-10 15:45:19,5468,5468,Ciudad Juarez,NORTE,MAX BASICO 80,131,80.0,HBO,2026-03-10
274710,2026-03-10 15:51:19,6017,5590,Alvarado,GOLFO,MAX BASICO 80,131,80.0,HBO,2026-03-10
